Zeit;TE1;TM11;TM12;UBE1;TE2;TM21;TM22;UBE2;UCE;IC
0.554465;2426;2430;2420;431;2426;2395;2395;435;2924;0
1.079636;2431;2420;2430;431;2431;2395;2395;435;2924;0
1.604057;2436;2420;2430;431;2406;2395;2395;435;2928;0
2.128864;2426;2420;2430;431;2426;2395;2395;435;2928;0
2.653763;2426;2420;2430;431;2426;2395;2395;435;2924;0
3.178673;2406;2430;2420;431;2406;2395;2395;435;2921;0
3.703542;2406;2420;2430;432;2436;2400;2395;435;2924;0
4.229713;2426;2420;2430;431;2426;2395;2395;435;2924;0
4.732567;2406;2430;2420;431;2426;2395;2395;434;2931;0
5.232998;2406;2430;2430;431;2426;2395;2395;435;2924;0
5.733368;2426;2420;2430;431;2406;2395;2395;435;2924;0
6.234471;2406;2430;2430;432;2436;2395;2395;434;2924;0
6.733486;2426;2420;2430;432;2406;2395;2395;435;2928;0
7.232208;2406;2430;2430;432;2426;2395;2395;434;2924;0
7.732986;2426;2430;2430;432;2426;2385;2395;435;2921;0
8.232747;2426;2420;2420;432;2426;2385;2395;435;2928;0
8.732773;2436;2430;2430;432;2426;2395;2395;435;2924;0
9.23268;2406;2420;2440;431;2426;2395;2395;434;2924;0
9.733502;2406;2420;2420;432;2426;2395;2395;435;2924;0
10.233648;2426;2420;2430;432;2426;2395;2395;434;2921;0
10.732944;2406;2420;2430;432;2406;2395;2395;435;2924;0
11.232747;2431;2430;2430;432;2431;2395;2385;434;2918;0
11.73237;2406;2430;2420;432;2426;2395;2395;434;2924;0
12.234329;2406;2430;2430;432;2426;2395;2395;435;2924;0
12.733129;2424;2410;2420;432;2443;2400;2395;434;2928;0
13.233883;2406;2420;2430;432;2426;2385;2395;434;2921;0
13.732454;2406;2430;2430;432;2426;2395;2395;434;2924;0
14.231599;2406;2420;2420;432;2406;2395;2395;435;2921;0
14.732367;2386;2420;2420;432;2436;2385;2395;434;2924;0
15.233791;2406;2420;2420;432;2436;2395;2395;813;2188;1440
15.734302;2406;2430;2430;432;2406;2395;2395;807;2166;1440
16.233819;2396;2420;2420;432;2396;2395;2395;803;2156;1440
16.732899;2406;2420;2420;433;2406;2395;2395;800;2124;1440
17.233634;2426;2420;2430;432;2426;2395;2395;799;2108;1440
17.732792;2406;2430;2420;432;2436;2385;2395;796;2105;1440
18.233983;2406;2420;2430;432;2453;2385;2395;794;2096;1440
18.732526;2406;2420;2420;432;2453;2395;2395;792;2092;1440
19.232306;2406;2420;2420;432;2453;2385;2385;790;2092;1440
19.732842;2386;2430;2420;432;2473;2395;2395;789;2083;1440
20.234011;2396;2430;2420;431;2483;2395;2395;787;2083;1440
20.733243;2406;2430;2430;432;2533;2395;2395;786;2076;1440
21.232986;2386;2420;2420;432;2550;2395;2395;785;2070;1440
21.731666;2426;2420;2420;432;2570;2395;2400;783;2064;1440
22.233084;2406;2420;2420;432;2609;2395;2400;782;2060;1440
22.732694;2406;2430;2420;432;2646;2395;2410;781;2064;1440
23.231912;2406;2420;2420;433;2666;2400;2400;780;2057;1440
23.73258;2406;2420;2430;432;2686;2400;2400;779;2057;1440
24.233046;2406;2420;2420;432;2745;2410;2410;778;2051;1440
24.732617;2396;2420;2430;432;2772;2410;2410;777;2048;1440
25.233709;2426;2420;2420;432;2802;2420;2420;776;2044;1440
25.730597;2406;2420;2420;432;2842;2420;2420;775;2048;1440
26.232875;2396;2420;2420;432;2869;2420;2420;774;2044;1440
26.732704;2406;2420;2420;432;2938;2420;2430;774;2041;1440
27.233361;2406;2420;2420;432;2955;2430;2430;773;2038;1440
27.732758;2426;2420;2420;432;2995;2430;2440;772;2038;1440
28.233715;2406;2420;2420;432;3014;2440;2445;772;2035;1440
28.73358;2406;2420;2420;432;3071;2445;2455;770;2035;1440
29.232896;2406;2420;2420;432;3130;2455;2465;770;2035;1440
29.732613;2406;2420;2420;432;3167;2465;2465;769;2032;1440
30.231632;2406;2420;2420;432;3167;2465;2475;769;2028;1440
30.732469;2396;2420;2420;432;3196;2475;2475;768;2025;1440
31.233757;2416;2420;2420;432;3236;2480;2480;767;2025;1440
31.73182;2426;2430;2420;432;3283;2480;2500;766;2028;1440
32.232902;2426;2420;2420;432;3322;2500;2500;764;2022;1440
32.732131;2406;2420;2420;432;3378;2500;2525;766;2022;1440
33.232012;2406;2440;2420;432;3398;2510;2510;765;2019;1440
33.732484;2426;2420;2410;432;3437;2520;2525;765;2019;1440
34.232522;2406;2420;2420;432;3474;2525;2525;763;2016;1440
34.73287;2406;2445;2420;432;3513;2535;2535;763;2016;1440
35.23231;2406;2420;2420;432;3553;2545;2555;763;2012;1440
35.731463;2406;2420;2420;432;3570;2555;2555;763;2009;1440
36.232822;2406;2420;2420;432;3609;2565;2565;762;2009;1440
36.732693;2406;2400;2420;432;3668;2570;2580;762;2006;1440
37.233149;2406;2420;2400;432;3685;2580;2590;761;2009;1440
37.732295;2406;2420;2420;432;3705;2590;2600;760;2006;1440
38.233489;2386;2420;2420;432;3724;2605;2605;760;2003;1440
38.731731;2406;2410;2420;432;3780;2615;2615;761;2006;1440
39.231975;2406;2420;2420;432;3780;2625;2625;760;2003;1440
39.731677;2386;2420;2420;432;3820;2635;2635;758;2006;1440
40.232099;2406;2420;2420;432;3859;2645;2650;758;2000;1440
40.732044;2391;2410;2420;432;3864;2650;2660;757;2000;1440
41.233379;2406;2410;2420;432;3935;2670;2660;757;2006;1440
41.732491;2386;2420;2420;432;3935;2680;2680;757;2003;1440
42.231793;2406;2420;2420;432;3991;2690;2690;757;1996;1440
42.732579;2406;2410;2420;432;4010;2705;2705;756;2000;1440
43.233094;2406;2420;2420;432;4010;2725;2705;756;1993;1440
43.731292;2406;2420;2410;432;4069;2735;2725;755;1993;1440
44.233593;2406;2410;2420;432;4086;2745;2735;755;1993;1440
44.732255;2406;2410;2420;432;4105;2750;2745;755;1993;1440
45.232576;2406;2420;2420;432;4125;2770;2760;756;1993;1440
45.732753;2406;2410;2420;432;4164;2780;2770;754;1996;1440
46.232369;2406;2410;2420;432;4201;2790;2780;754;1990;1440
46.731636;2406;2420;2420;432;4201;2795;2790;754;1990;1440
47.231947;2386;2410;2410;432;4220;2805;2795;754;1990;1440
47.731939;2386;2410;2410;432;4259;2825;2815;753;1990;1440
48.232457;2406;2410;2410;432;4279;2845;2835;752;1993;1440
48.731859;2406;2410;2420;432;4296;2845;2845;752;1987;1440
49.232158;2386;2410;2420;432;4335;2850;2850;753;1987;1440
49.732132;2386;2410;2420;432;4335;2870;2860;752;1984;1440
50.232818;2386;2420;2410;432;4391;2890;2880;751;1990;1440
50.732145;2406;2410;2410;432;4410;2900;2890;751;1987;1440
51.23215;2386;2420;2420;432;4410;2905;2900;750;1984;1440
51.732607;2386;2420;2420;432;4449;2905;2905;750;1984;1440
52.232735;2406;2410;2410;432;4469;2935;2925;750;1980;1440
52.732702;2406;2410;2410;432;4486;2945;2945;749;1980;1440
53.232852;2386;2410;2410;432;4486;2960;2955;749;1980;1440
53.732142;2386;2410;2410;432;4524;2970;2960;749;1980;1440
54.231738;2386;2410;2410;432;4563;2990;2970;749;1987;1440
54.732807;2406;2410;2420;432;4563;3000;2990;748;1980;1440
55.232315;2386;2410;2410;432;4583;3010;3000;748;1977;1440
55.733092;2386;2410;2410;432;4600;3035;3010;748;1980;1440
56.232467;2406;2410;2410;433;4600;3045;3035;748;1980;1440
56.73327;2367;2410;2420;432;4639;3055;3045;747;1977;1440
57.232372;2406;2410;2410;433;4678;3075;3045;747;1977;1440
57.73211;2386;2410;2430;432;4678;3085;3055;747;1977;1440
58.232947;2367;2410;2410;432;4695;3100;3075;746;1977;1440
58.732186;2406;2410;2410;432;4695;3110;3085;747;1974;1440
59.232488;2386;2410;2410;432;4753;3120;3090;746;1974;1440
59.732694;2386;2410;2410;432;4753;3120;3110;746;1974;1440
60.232412;2376;2410;2410;432;4780;3140;3120;746;1971;1440
60.732815;2386;2410;2420;432;4789;3150;3130;745;1971;1440
61.233296;2386;2410;2410;432;4809;3175;3150;745;1974;1440
61.732572;2411;2410;2410;432;4833;3175;3160;745;1971;1440
62.232546;2386;2410;2410;432;4847;3195;3170;745;1971;1440
62.732952;2406;2410;2410;432;4867;3205;3185;744;1971;1440
63.232322;2386;2410;2410;432;4867;3225;3195;744;1971;1440
63.732425;2386;2410;2420;432;4886;3235;3195;744;1971;1440
64.232623;2386;2410;2410;432;4903;3255;3215;744;1964;1440
64.733096;2386;2410;2410;432;4903;3265;3235;743;1971;1440
65.232161;2406;2385;2410;432;4923;3270;3245;743;1968;1440
65.731858;2406;2410;2420;432;4961;3265;3255;743;1964;1440
66.232837;2386;2420;2410;432;4961;3300;3265;743;1968;1440
66.733156;2406;2410;2410;433;4981;3310;3270;742;1964;1440
67.232292;2406;2410;2410;432;4998;3330;3290;742;1964;1440
67.731464;2406;2410;2410;432;5017;3330;3300;742;1971;1440
68.232546;2406;2410;2410;432;5037;3340;3320;742;1964;1440
68.731737;2386;2410;2410;432;5056;3350;3330;742;1964;1440
69.232311;2406;2410;2410;432;5056;3360;3340;741;1968;1440
69.732222;2386;2410;2410;432;5092;3380;3360;741;1964;1440
70.2324;2386;2410;2410;432;5092;3390;3360;741;1961;1440
70.73212;2386;2410;2410;432;5112;3400;3380;741;1964;1440
71.231758;2406;2410;2410;432;5112;3405;3380;741;1964;1440
71.731294;2386;2410;2410;432;5131;3425;3400;740;1961;1440
72.232205;2386;2410;2410;432;5131;3400;3405;740;1961;1440
72.732348;2406;2410;2410;432;5170;3435;3415;742;1961;1440
73.231394;2386;2410;2410;432;5189;3455;3425;740;1961;1440
73.731666;2386;2420;2410;432;5170;3475;3445;740;1958;1440
74.23338;2406;2410;2410;432;5225;3485;3445;740;1958;1440
74.732024;2386;2410;2410;432;5245;3475;3465;739;1958;1440
75.232707;2396;2400;2410;432;5216;3495;3475;739;1961;1440
75.732983;2386;2400;2410;433;5264;3515;3485;739;1961;1440
76.233042;2386;2410;2410;432;5225;3525;3465;739;1961;1440
76.733036;2386;2410;2410;432;5264;3535;3505;738;1961;1440
77.232065;2367;2400;2410;432;5300;3535;3515;738;1958;1440
77.731221;2386;2400;2420;431;5300;3545;3535;738;1955;1440
78.232643;2406;2400;2410;432;5339;3545;3555;737;1958;1440
78.732429;2406;2400;2410;432;5339;3565;3555;737;1958;1440
79.232861;2406;2400;2410;432;5339;3585;3555;738;1955;1440
79.733113;2367;2400;2410;433;5378;3595;3575;737;1955;1440
80.232819;2386;2400;2410;432;5378;3605;3585;737;1958;1440
80.732831;2386;2410;2400;432;5395;3605;3585;737;1955;1440
81.231878;2386;2400;2410;432;5414;3615;3605;736;1958;1440
81.732305;2367;2400;2410;432;5414;3625;3605;736;1948;1440
82.232443;2396;2400;2400;432;5404;3625;3625;736;1955;1440
82.73239;2406;2400;2410;432;5433;3645;3635;736;1955;1440
83.232731;2406;2400;2400;432;5433;3655;3645;736;1952;1440
83.732492;2386;2410;2400;433;5472;3675;3655;736;1952;1440
84.232099;2386;2400;2410;433;5491;3685;3665;736;1955;1440
84.731835;2406;2410;2410;432;5491;3685;3675;736;1955;1440
85.233791;2386;2410;2410;433;5491;3695;3675;735;1942;1440
85.732165;2386;2410;2410;432;5508;3705;3685;735;1948;1440
86.232713;2406;2400;2410;433;5508;3715;3695;735;1955;1440
86.73197;2406;2400;2400;432;5547;3725;3705;735;1948;1440
87.231924;2386;2400;2410;432;5566;3735;3705;735;1952;1440
87.731992;2406;2410;2410;433;5547;3735;3725;734;1952;1440
88.232666;2376;2410;2400;432;5557;3745;3725;735;1948;1440
88.732376;2386;2400;2400;432;5566;3755;3735;734;1948;1440
89.230519;2386;2400;2400;432;5602;3780;3745;734;1945;1440
89.732605;2386;2410;2400;432;5602;3780;3755;733;1948;1440
90.232187;2406;2400;2400;433;5622;3800;3780;734;1923;1440
90.732213;2386;2400;2410;432;5641;3800;3780;734;1948;1440
91.233461;2386;2430;2400;432;5641;3820;3800;733;1945;1440
91.733347;2406;2400;2385;432;5660;3840;3800;734;1945;1440
92.232802;2386;2410;2400;432;5660;3840;3810;733;1948;1440
92.731751;2406;2400;2410;432;5660;3860;3830;733;1945;1440
93.23277;2386;2400;2410;432;5697;3870;3830;733;1932;1440
93.732556;2386;2400;2400;433;5697;3880;3850;733;1936;1440
94.232761;2386;2410;2400;432;5680;3905;3860;733;1923;1440
94.732372;2406;2410;2420;432;5697;3905;3860;733;1929;1440
95.231914;2406;2410;2400;433;5716;3925;3870;732;1929;1440
95.732519;2386;2410;2400;432;5735;3935;3895;732;1920;1440
96.232115;2406;2410;2410;432;5735;3945;3905;732;1926;1440
96.732206;2406;2400;2400;432;5755;3955;3915;732;1920;1440
97.232045;2406;2400;2410;432;5755;3980;3925;732;1926;1440
97.732161;2406;2400;2400;433;5774;3990;3945;731;1923;1440
98.231907;2386;2410;2410;432;5774;4000;3945;731;1926;1440
98.732105;2376;2400;2410;432;5784;4010;3955;731;1926;1440
99.231643;2406;2430;2410;432;5793;4020;3955;731;1920;1440
99.732557;2406;2400;2400;432;5793;4030;3965;731;1920;1440
100.2321;2376;2400;2410;433;5784;4030;3980;731;1920;1440
100.732609;2386;2400;2410;433;5829;4055;3990;730;1923;1440
101.231622;2426;2395;2400;433;5829;4065;4010;730;1920;1440
101.732937;2386;2400;2410;433;5829;4075;4010;730;1920;1440
102.232463;2376;2410;2400;432;5839;4085;4040;730;1916;1440
102.731849;2396;2400;2400;432;5858;4095;4030;730;1916;1440
103.232997;2386;2410;2400;432;5868;4105;4030;730;1913;1440
103.733824;2386;2410;2400;432;5887;4120;4055;730;1913;1440
104.233259;2386;2410;2410;432;5887;4130;4055;729;1916;1440
104.733095;2406;2400;2400;433;5904;4130;4065;729;1920;1440
105.233176;2386;2400;2400;433;5923;4130;4075;729;1920;1440
105.732631;2367;2395;2400;432;5923;4140;4085;729;1920;1440
106.233944;2386;2400;2400;433;5943;4140;4095;729;1913;1440
106.733477;2406;2410;2400;433;5923;4150;4105;729;1916;1440
107.233606;2386;2400;2410;432;5943;4150;4105;729;1913;1440
107.733378;2386;2400;2395;432;5962;4160;4120;728;1920;1440
108.233477;2367;2410;2410;432;5962;4175;4130;728;1913;1440
108.732765;2386;2410;2410;432;5962;4185;4140;728;1910;1440
109.232706;2396;2410;2410;432;5972;4195;4150;728;1916;1440
109.732102;2386;2385;2400;432;5998;4205;4160;728;1910;1440
110.233557;2386;2410;2395;433;5998;4215;4175;728;1913;1440
110.732587;2367;2410;2410;432;6037;4215;4175;728;1910;1440
111.233135;2386;2410;2410;432;6017;4230;4195;727;1910;1440
111.72994;2386;2400;2410;432;6037;4240;4195;728;1916;1440
112.231906;2406;2410;2400;433;6037;4250;4205;727;1907;1440
112.732333;2406;2410;2410;432;6056;4250;4215;727;1913;1440
113.232012;2406;2410;2410;432;6056;4260;4230;727;1907;1440
113.731858;2406;2410;2400;432;6056;4275;4230;727;1913;1440
114.232028;2376;2410;2410;432;6085;4285;4240;727;1910;1440
114.732989;2406;2410;2400;432;6075;4295;4250;726;1907;1440
115.231835;2386;2410;2410;432;6095;4305;4260;726;1910;1440
115.732048;2386;2410;2410;432;6111;4320;4260;726;1904;1440
116.231623;2386;2410;2410;432;6095;4330;4275;726;1907;1440
116.731961;2386;2410;2410;432;6111;4340;4285;726;1910;1440
117.231919;2386;2410;2410;432;6111;4340;4285;726;1907;1440
117.731909;2406;2410;2400;433;6131;4365;4295;726;1910;1440
118.232398;2376;2400;2410;432;6121;4375;4305;725;1907;1440
118.73256;2386;2410;2410;432;6131;4385;4320;726;1910;1440
119.232474;2386;2410;2400;432;6131;4385;4320;725;1910;1440
119.732013;2386;2410;2400;432;6150;4400;4330;726;1904;1440
120.232214;2386;2410;2410;432;6150;4410;4330;725;1904;1440
120.732234;2386;2410;2420;432;6131;4410;4355;725;1907;1440
121.232657;2386;2410;2395;431;6169;4420;4355;725;1907;1440
121.73224;2376;2430;2410;432;6179;4435;4365;725;1904;1440
122.232868;2406;2410;2400;432;6205;4445;4375;724;1904;1440
122.732363;2406;2410;2400;433;6188;4455;4375;724;1907;1440
123.232059;2386;2410;2385;432;6188;4455;4385;724;1904;1440
123.733353;2406;2410;2410;432;6225;4470;4385;724;1904;1440
124.232305;2376;2410;2410;432;6196;4480;4400;725;1907;1440
124.732246;2386;2410;2410;433;6225;4480;4410;724;1904;1440
125.232961;2386;2400;2410;433;6225;4490;4410;724;1900;1440
125.733359;2386;2410;2400;432;6205;4490;4410;724;1904;1440
126.233118;2386;2410;2410;432;6244;4505;4420;724;1904;1440
126.732978;2367;2410;2410;433;6263;4505;4455;724;1904;1440
127.232152;2386;2410;2410;432;6263;4505;4445;723;1900;1440
127.731944;2386;2410;2410;432;6263;4515;4445;723;1907;1440
128.232619;2386;2410;2410;432;6263;4530;4455;723;1904;1440
128.732117;2376;2420;2410;432;6273;4530;4490;723;1904;1440
129.233584;2386;2410;2410;432;6282;4550;4470;722;1907;1440
129.732834;2376;2410;2410;432;6290;4550;4480;723;1900;1440
130.232478;2386;2410;2410;432;6299;4565;4480;723;1904;1440
130.732133;2396;2410;2410;433;6328;4565;4490;723;1900;1440
131.233276;2367;2410;2410;432;6338;4565;4490;723;1904;1440
131.732447;2386;2410;2410;432;6338;4575;4505;723;1900;1440
132.233391;2386;2410;2400;432;6357;4590;4515;722;1900;1440
132.731682;2396;2410;2410;432;6328;4590;4530;722;1907;1440
133.232466;2386;2410;2400;432;6357;4600;4530;722;1900;1440
133.732482;2357;2410;2400;432;6386;4600;4530;722;1897;1440
134.233693;2406;2410;2410;432;6376;4610;4540;721;1900;1440
134.731981;2386;2410;2410;434;6395;4600;4550;721;1904;1440
135.231969;2386;2375;2410;432;6412;4600;4550;722;1897;1440
135.732882;2386;2410;2400;432;6395;4610;4565;721;1900;1440
136.233051;2386;2410;2400;433;6412;4610;4565;721;1897;1440
136.732706;2386;2410;2410;432;6412;4610;4590;721;1900;1440
137.232011;2386;2430;2410;432;6432;4610;4590;721;1900;1440
137.732183;2406;2410;2410;432;6432;4610;4590;721;1897;1440
138.232707;2386;2410;2410;433;6451;4625;4590;721;1900;1440
138.732947;2386;2410;2410;432;6451;4625;4590;721;1897;1440
139.232987;2376;2410;2410;432;6441;4635;4600;721;1900;1440
139.733125;2386;2410;2410;433;6489;4635;4610;721;1897;1440
140.232844;2386;2410;2410;432;6489;4650;4610;721;1897;1440
140.73272;2386;2410;2400;432;6470;4660;4625;721;1897;1440
141.23348;2406;2410;2410;432;6489;4670;4625;720;1894;1440
141.732513;2386;2395;2400;432;6489;4685;4635;720;1897;1440
142.232113;2386;2410;2410;432;6489;4695;4650;720;1897;1440
142.73199;2396;2410;2400;432;6497;4695;4650;720;1897;1440
143.232512;2396;2410;2410;432;6516;4695;4650;720;1894;1440
143.732536;2386;2410;2410;433;6525;4710;4660;720;1897;1440
144.231903;2386;2430;2400;432;6525;4710;4660;720;1897;1440
144.732013;2386;2410;2410;432;6564;4710;4670;719;1888;1440
145.233345;2386;2410;2400;432;6545;4720;4670;719;1897;1440
145.732393;2386;2430;2410;432;6564;4735;4670;720;1897;1440
146.232206;2386;2410;2410;432;6583;4735;4670;720;1897;1440
146.731713;2376;2410;2410;432;6574;4745;4685;719;1894;1440
147.233398;2391;2420;2410;433;6588;4760;4695;719;1897;1440
147.73359;2386;2410;2410;432;6583;4745;4695;719;1897;1440
148.233162;2386;2410;2410;432;6600;4745;4710;720;1894;1440
148.732888;2406;2410;2410;432;6600;4745;4710;719;1897;1440
149.232027;2406;2420;2410;433;6619;4770;4735;719;1894;1440
149.732604;2386;2410;2410;432;6619;4770;4735;719;1900;1440
150.232949;2406;2410;2410;432;6619;4785;4735;719;1891;1440
150.732175;2386;2410;2410;432;6638;4795;4735;719;1894;1440
151.232899;2406;2420;2410;432;6638;4810;4745;719;1894;1440
151.731372;2406;2420;2410;432;6638;4810;4760;718;1891;1440
152.232757;2386;2420;2410;433;6638;4820;4760;719;1894;1440
152.732429;2406;2410;2410;432;6658;4820;4770;718;1891;1440
153.232838;2406;2420;2410;432;6696;4820;4770;718;1894;1440
153.732969;2396;2420;2410;432;6648;4820;4785;718;1891;1440
154.232683;2406;2420;2410;432;6696;4820;4785;718;1891;1440
154.732528;2386;2420;2410;432;6677;4820;4795;718;1891;1440
155.232452;2386;2410;2410;432;6677;4820;4795;718;1894;1440
155.733574;2406;2410;2410;432;6677;4820;4785;718;1894;1440
156.233407;2386;2420;2410;434;6696;4835;4810;718;1894;1440
156.73104;2386;2420;2410;432;6696;4835;4810;718;1894;1440
157.232553;2406;2420;2410;432;6713;4860;4810;717;1894;1440
157.732244;2386;2420;2410;432;6713;4845;4820;717;1891;1440
158.232506;2386;2410;2410;432;6713;4835;4820;716;1894;1440
158.731617;2386;2420;2410;432;6713;4835;4835;717;1888;1440
159.23178;2386;2420;2410;432;6713;4845;4835;717;1888;1440
159.732046;2386;2410;2410;432;6732;4845;4835;717;1891;1440
160.232027;2386;2420;2410;432;6732;4845;4835;717;1888;1440
160.731963;2386;2420;2410;432;6732;4860;4820;717;1891;1440
161.232232;2396;2420;2410;432;6723;4875;4860;717;1891;1440
161.732;2406;2420;2410;432;6732;4885;4845;717;1888;1440
162.232161;2406;2420;2410;432;6752;4885;4860;716;1888;1440
162.732972;2406;2420;2410;432;6752;4900;4860;716;1891;1440
163.232669;2426;2420;2410;433;6732;4910;4875;716;1891;1440
163.732791;2386;2420;2410;432;6752;4910;4875;716;1894;1440
164.232144;2406;2420;2410;432;6752;4925;4885;716;1894;1440
164.732899;2406;2430;2410;432;6732;4935;4885;716;1891;1440
165.23252;2386;2420;2420;432;6752;4950;4885;716;1891;1440
165.73199;2406;2420;2410;432;6771;4950;4900;716;1888;1440
166.232589;2406;2420;2400;432;6752;4950;4900;716;1891;1440
166.732665;2406;2420;2410;432;6771;4950;4910;716;1888;1440
167.233706;2406;2420;2410;432;6790;4950;4910;716;1891;1440
167.732281;2406;2420;2410;432;6790;4965;4910;716;1891;1440
168.233518;2386;2420;2410;432;6790;4965;4910;716;1891;1440
168.733328;2406;2420;2410;433;6771;4975;4925;716;1891;1440
169.232435;2386;2420;2410;432;6807;4990;4925;716;1888;1440
169.732629;2386;2420;2410;432;6790;5005;4935;715;1888;1440
170.231807;2386;2420;2410;433;6790;5005;4950;715;1888;1440
170.73248;2386;2420;2410;432;6807;5015;4950;715;1891;1440
171.232132;2406;2420;2410;432;6790;5030;4950;715;1884;1440
171.732859;2386;2420;2410;433;6807;5030;4965;715;1891;1440
172.233276;2386;2420;2410;432;6807;5045;4950;714;1888;1440
172.732667;2386;2420;2420;432;6826;5055;4975;715;1884;1440
173.232174;2406;2420;2410;432;6807;5055;4975;715;1888;1440
173.732297;2406;2420;2420;432;6807;5070;4975;715;1888;1440
174.232155;2406;2420;2420;432;6826;5070;4990;715;1884;1440
174.732691;2406;2420;2420;432;6845;5095;4990;715;1884;1440
175.232491;2396;2420;2410;433;6816;5055;4990;714;1888;1440
175.73212;2406;2420;2420;432;6826;5110;5005;715;1888;1440
176.233604;2386;2420;2410;432;6826;5110;5005;714;1888;1440
176.732569;2406;2420;2410;432;6845;5125;5015;714;1884;1440
177.232501;2406;2430;2410;432;6864;5125;5015;714;1888;1440
177.732051;2406;2430;2420;431;6845;5125;5015;714;1891;1440
178.232893;2406;2430;2410;432;6864;5135;5015;715;1884;1440
178.7325;2406;2430;2410;432;6884;5135;5030;714;1888;1440
179.232257;2406;2430;2420;432;6864;5150;5030;714;1891;1440
179.732342;2386;2430;2420;432;6864;5165;5045;714;1884;1440
180.233222;2386;2430;2410;432;6901;5165;5045;713;1888;1440
180.732506;2386;2430;2420;433;6901;5165;5055;714;1884;1440
181.23214;2426;2430;2410;432;6901;5165;5055;714;1884;1440
181.73259;2406;2430;2420;432;6920;5165;5070;713;1884;1440
182.232911;2396;2430;2420;434;6929;5180;5070;713;1884;1440
182.732756;2406;2430;2410;432;6939;5180;5070;714;1891;1440
183.232135;2406;2440;2420;432;6939;5190;5085;714;1888;1440
183.731711;2386;2430;2420;432;6958;5190;5085;713;1884;1440
184.232142;2386;2430;2420;432;6958;5190;5085;713;1888;1440
184.732477;2396;2430;2420;432;6929;5205;5095;713;1891;1440
185.233348;2386;2430;2420;432;6977;5205;5095;713;1881;1440
185.732397;2396;2430;2420;432;6968;5205;5085;713;1884;1440
186.233448;2396;2430;2420;432;6968;5205;5110;713;1888;1440
186.733635;2386;2430;2420;432;6977;5205;5125;714;1881;1440
187.232818;2396;2440;2420;432;6987;5235;5125;713;1881;1440
187.732348;2386;2440;2420;432;6977;5235;5125;713;1884;1440
188.232255;2406;2430;2410;432;7013;5235;5125;713;1884;1440
188.732665;2406;2430;2420;432;6997;5235;5125;713;1884;1440
189.232196;2376;2440;2420;432;7004;5235;5125;713;1878;1440
189.732654;2426;2440;2430;432;7013;5235;5135;713;1881;1440
190.232192;2406;2440;2420;432;7033;5235;5125;713;1881;1440
190.73184;2406;2440;2420;432;7033;5235;5135;712;1881;1440
191.231859;2406;2440;2420;432;7033;5235;5135;712;1875;1440
191.733291;2406;2440;2420;432;7013;5205;5150;713;1884;1440
192.232368;2396;2440;2420;432;7023;5250;5150;713;1884;1440
192.731862;2386;2440;2420;432;7033;5260;5150;712;1878;1440
193.231933;2386;2440;2420;432;7071;5250;5165;712;1881;1440
193.732475;2426;2440;2420;431;7052;5250;5150;712;1884;1440
194.232296;2396;2440;2420;432;7062;5260;5150;712;1878;1440
194.732;2396;2445;2420;432;7062;5260;5165;712;1881;1440
195.233156;2396;2440;2420;432;7062;5260;5180;712;1878;1440
195.731843;2406;2445;2420;432;7090;5260;5165;712;1881;1440
196.232157;2396;2445;2420;432;7081;5260;5165;712;1884;1440
196.73349;2396;2445;2430;432;7081;5260;5180;711;1881;1440
197.232283;2396;2455;2430;432;7081;5275;5190;712;1881;1440
197.732464;2406;2440;2430;431;7107;5275;5180;711;1881;1440
198.23246;2396;2440;2420;432;7098;5290;5190;711;1884;1440
198.73291;2426;2440;2430;432;7107;5290;5190;711;1881;1440
199.23376;2396;2445;2430;432;7098;5290;5205;711;1881;1440
199.731964;2396;2445;2420;432;7117;5290;5190;711;1881;1440
200.231994;2406;2445;2430;432;7107;5305;5205;711;1881;1440
200.732353;2406;2455;2420;432;7126;5305;5205;713;1884;1440
201.231917;2406;2455;2395;432;7126;5290;5220;711;1884;1440
201.730389;2406;2445;2430;432;7126;5290;5205;711;1878;1440
202.232235;2426;2445;2430;432;7126;5305;5220;711;1878;1440
202.731848;2406;2455;2430;432;7126;5305;5220;711;1881;1440
203.232506;2406;2445;2430;432;7146;5320;5220;711;1878;1440
203.731313;2406;2445;2430;432;7146;5320;5220;711;1878;1440
204.232429;2396;2445;2430;432;7155;5320;5235;711;1884;1440
204.731871;2406;2445;2430;432;7165;5330;5235;711;1875;1440
205.232129;2396;2445;2430;432;7136;5330;5235;711;1878;1440
205.732643;2436;2445;2430;432;7146;5330;5260;710;1881;1440
206.232121;2406;2445;2430;432;7165;5330;5260;711;1875;1440
206.731938;2426;2445;2430;432;7146;5345;5250;711;1881;1440
207.233147;2396;2445;2440;432;7155;5360;5235;710;1878;1440
207.732809;2386;2445;2430;431;7184;5345;5275;710;1878;1440
208.232523;2426;2445;2445;432;7184;5320;5275;710;1878;1440
208.733491;2406;2445;2430;432;7184;5360;5275;710;1881;1440
209.230306;2406;2445;2430;432;7184;5375;5275;711;1881;1440
209.733481;2396;2445;2430;433;7175;5375;5290;710;1881;1440
210.233337;2426;2445;2430;432;7184;5375;5290;710;1878;1440
210.732502;2386;2445;2430;432;7201;5390;5290;710;1878;1440
211.2332;2406;2445;2440;432;7184;5390;5305;711;1884;1440
211.732667;2426;2440;2430;432;7201;5405;5305;710;1881;1440
