Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
983.061712;11;6;4294967285;1032;980;982;847;1017;1016;861;1829
983.562543;11;6;4294967290;1030;980;981;847;1016;1015;861;1827
984.063009;11;5;4294967283;1030;981;981;847;1018;1015;860;1827
984.562801;11;5;4294967293;1030;981;982;847;1017;1015;860;1828
985.062907;10;4;4294967276;1030;982;982;847;1017;1015;860;1829
985.561791;11;5;4294967288;1031;982;982;846;1017;1016;861;1830
986.063337;11;5;4294967279;1030;981;985;846;1017;1015;860;1829
986.561915;11;5;4294967286;1031;981;983;847;1017;1015;860;1827
987.062946;11;4;4294967283;1030;981;983;847;1017;1010;860;1828
987.562487;10;5;4294967280;1031;982;982;848;1018;1016;860;1825
988.061549;11;5;4294967285;1031;982;983;847;1017;1016;861;1827
988.562036;10;5;4294967288;1030;982;984;847;1017;1015;860;1828
989.061504;10;6;4294967286;1031;982;983;847;1017;1016;861;1829
989.562378;11;6;4294967277;1031;977;983;848;1017;1015;859;1828
990.061646;10;6;4294967291;1030;983;983;847;1018;1015;860;1830
990.561867;10;5;4294967286;1030;984;984;848;1017;1014;861;1827
991.06195;10;6;4294967288;1030;983;984;848;1017;1016;861;1828
991.562548;11;5;4294967286;1031;983;985;848;1017;1016;861;1828
992.061631;10;5;4294967278;1031;983;987;847;1019;1016;861;1828
992.561684;11;6;4294967280;1029;984;984;849;1017;1017;858;1829
993.061412;11;5;4294967278;1030;983;985;848;1019;1016;861;1827
993.562427;10;6;4294967291;1030;984;984;849;1018;1016;861;1827
994.060979;10;4;4294967291;1030;985;984;847;1019;1017;861;1827
994.561861;10;6;4294967277;1030;986;989;847;1018;1016;861;1829
995.062204;9;5;4294967273;1030;982;986;848;1017;1017;861;1829
995.561515;10;5;4294967287;1030;985;985;848;1018;1016;861;1825
996.06248;9;5;4294967280;1030;986;986;848;1017;1016;860;1830
996.561614;9;6;4294967291;1030;985;986;848;1019;1017;861;1828
997.062837;10;4;4294967281;1030;984;986;848;1017;1016;860;1827
997.562395;11;6;4294967275;1030;988;986;848;1017;1017;861;1828
998.061618;10;6;4294967289;1030;985;983;848;1018;1016;861;1827
998.56199;10;6;4294967283;1028;986;987;849;1020;1017;860;1826
999.062685;10;5;4294967278;1030;986;987;849;1019;1018;859;1829
999.561865;10;5;4294967278;1030;986;987;848;1018;1011;860;1828
1000.062148;10;5;4294967292;1030;985;986;849;1018;1017;861;1827
1000.56219;9;5;4294967283;1031;985;990;849;1018;1018;861;1829
1001.062292;9;5;4294967283;1030;986;987;848;1018;1018;860;1829
1001.561773;9;4;4294967289;1030;986;991;848;1018;1017;861;1827
1002.062367;9;5;4294967285;1030;985;987;848;1018;1016;861;1827
1002.561867;9;4;4294967279;1029;986;986;848;1018;1016;860;1830
1003.062404;9;6;4294967286;1030;985;987;849;1013;1017;860;1827
1003.561721;10;5;4294967277;1030;987;988;849;1019;1018;857;1828
1004.062047;9;5;4294967284;1030;987;989;849;1019;1017;861;1825
1004.561699;8;5;4294967288;1030;987;989;848;1018;1017;861;1828
1005.062329;11;5;4294967278;1030;987;989;848;1019;1018;861;1829
1005.562252;9;5;4294967287;1029;990;988;849;1019;1016;861;1826
1006.061478;8;5;4294967289;1030;989;989;848;1019;1017;860;1828
1006.562431;9;4;4294967278;1030;988;990;849;1019;1017;861;1830
1007.062393;9;5;4294967281;1030;988;989;849;1019;1017;861;1826
1007.562534;9;4;4294967288;1030;989;987;849;1019;1017;861;1829
1008.061633;9;4;4294967285;1029;990;990;848;1019;1018;860;1826
1008.560839;9;6;4294967288;1030;989;990;849;1021;1017;861;1828
1009.061344;9;5;4294967286;1030;990;990;849;1020;1018;862;1827
1009.56286;9;5;4294967287;1030;990;991;850;1019;1017;861;1828
1010.061427;9;5;4294967290;1030;989;990;849;1020;1018;861;1827
1010.561691;9;5;4294967285;1029;988;991;849;1020;1018;862;1826
1011.061883;9;3;4294967276;1030;989;991;849;1020;1017;861;1827
1011.561898;8;5;4294967290;1029;989;991;850;1020;1019;861;1828
1012.062128;9;5;4294967286;1030;991;991;850;1019;1018;862;1829
1012.562352;9;5;4294967291;1029;990;991;854;1019;1018;861;1827
1013.062567;8;4;4294967286;1030;989;992;849;1021;1019;861;1826
1013.560854;10;5;4294967292;1031;991;992;849;1019;1018;860;1828
1014.061905;9;3;4294967284;1030;991;992;849;1020;1019;862;1828
1014.562369;8;5;4294967279;1030;992;992;850;1019;1018;861;1828
1015.063115;8;5;4294967284;1029;991;992;850;1020;1018;861;1828
1015.561293;9;4;4294967285;1030;991;992;850;1019;1018;861;1827
1016.062963;7;5;4294967285;1030;991;992;849;1018;1019;862;1827
1016.561566;9;5;4294967280;1030;990;992;849;1020;1018;861;1828
1017.063309;8;5;4294967281;1030;991;993;850;1020;1018;861;1828
1017.562982;8;5;4294967281;1030;991;993;850;1020;1019;861;1830
1018.062332;8;5;4294967281;1030;992;994;850;1020;1019;861;1829
1018.561788;8;4;4294967287;1030;991;993;850;1020;1019;861;1827
1019.06268;8;6;4294967283;1030;991;993;850;1020;1019;859;1827
1019.562319;7;5;4294967279;1030;991;994;851;1020;1019;861;1826
1020.063238;7;5;4294967287;1030;992;995;850;1019;1021;860;1830
1020.56202;8;5;4294967283;1029;992;994;851;1019;1018;861;1828
1021.062443;8;5;4294967275;1030;995;994;851;1020;1020;861;1826
1021.562261;9;4;4294967282;1029;992;995;850;1020;1018;861;1828
1022.061862;7;5;4294967288;1028;992;996;851;1020;1018;861;1829
1022.562803;8;5;4294967287;1029;992;995;851;1020;1019;861;1828
1023.063164;8;5;4294967290;1030;992;996;851;1020;1020;861;1827
1023.562533;8;5;4294967275;1030;992;996;850;1020;1021;861;1827
1024.061337;7;5;4294967290;1029;993;996;850;1021;1019;861;1829
1024.561766;7;5;4294967281;1030;992;995;851;1019;1019;861;1826
1025.062956;7;5;4294967283;1031;993;995;850;1020;1020;861;1828
1025.561731;8;5;4294967286;1030;993;997;850;1021;1020;860;1828
1026.062778;7;5;4294967289;1031;994;997;851;1021;1020;861;1829
1026.562319;6;4;4294967288;1030;996;997;851;1021;1020;861;1828
1027.06282;7;4;4294967284;1031;995;997;853;1021;1020;860;1825
1027.562463;7;5;4294967291;1030;995;997;851;1020;1020;861;1826
1028.062756;7;4;4294967284;1030;997;997;851;1022;1021;861;1829
1028.562542;7;5;4294967290;1030;996;997;850;1021;1020;860;1827
1029.062157;7;5;4294967286;1031;996;997;851;1020;1022;861;1828
1029.561856;7;5;4294967282;1031;996;998;851;1020;1020;861;1827
1030.062806;8;5;4294967282;1030;995;998;852;1022;1021;862;1826
1030.562161;8;4;4294967288;1030;996;998;851;1021;1021;861;1829
1031.063024;7;5;4294967287;1030;997;999;851;1020;1021;860;1825
1031.562013;7;5;4294967277;1030;996;1001;850;1020;1021;861;1826
1032.062121;6;5;4294967283;1031;997;998;852;1021;1021;862;1827
1032.563205;6;4;4294967287;1030;998;998;851;1022;1021;862;1826
1033.06137;7;5;4294967293;1031;996;999;851;1021;1021;861;1828
1033.561993;7;4;4294967281;1030;996;999;851;1021;1021;860;1829
1034.062645;7;5;4294967284;1031;999;999;852;1022;1026;861;1827
1034.561624;7;5;4294967280;1035;997;999;852;1021;1020;861;1827
1035.062521;6;4;4294967283;1030;999;1000;851;1022;1021;862;1827
1035.56194;7;5;4294967284;1032;1000;999;852;1022;1022;862;1828
1036.062459;5;5;4294967278;1031;999;1000;852;1022;1021;861;1827
1036.562349;7;4;4294967293;1030;1000;1000;851;1022;1021;861;1829
1037.062639;6;6;4294967289;1031;1000;1000;852;1020;1021;861;1828
1037.562671;6;5;4294967284;1030;1007;1000;852;1022;1021;862;1826
1038.061528;5;3;4294967289;1031;999;999;851;1022;1021;862;1828
1038.56188;6;5;4294967287;1030;1000;999;851;1023;1021;861;1826
1039.060099;6;4;4294967281;1031;1000;1000;851;1023;1021;862;1828
1039.562328;6;6;4294967290;1030;1000;1001;851;1023;1021;861;1826
1040.062332;6;5;4294967280;1030;1001;1001;852;1023;1021;863;1828
1040.56084;5;5;4294967290;1031;999;1001;852;1022;1021;861;1827
1041.061988;6;4;4294967287;1030;1000;1001;852;1023;1022;862;1826
1041.56243;6;5;4294967281;1030;1001;1001;852;1023;1022;861;1825
1042.062127;6;4;4294967289;1030;1000;1002;851;1023;1022;862;1827
1042.561419;6;5;4294967276;1030;1001;1003;850;1023;1022;861;1830
1043.061171;7;4;4294967276;1034;1001;1002;850;1023;1021;861;1826
1043.561709;6;4;4294967287;1031;1001;1001;853;1023;1022;861;1828
1044.062405;5;4;4294967279;1030;1002;1002;852;1023;1022;861;1829
1044.559581;6;4;4294967286;1030;1002;1002;852;1023;1019;861;1829
1045.061709;6;4;4294967290;1031;1001;1002;851;1019;1022;861;1828
1045.561624;6;5;4294967285;1030;1002;1003;852;1023;1022;861;1828
1046.062398;6;3;4294967284;1030;1002;1002;852;1023;1022;861;1829
1046.561732;6;4;4294967287;1031;1002;1002;852;1023;1022;863;1827
1047.06258;6;5;4294967282;1031;1002;1004;853;1023;1022;862;1829
1047.561956;6;5;4294967281;1031;1002;1004;853;1023;1022;862;1825
1048.06212;6;4;4294967286;1030;1002;1004;853;1024;1021;862;1827
1048.563295;5;4;4294967280;1031;1001;1004;853;1024;1021;862;1827
1049.063073;6;4;4294967281;1030;1002;1003;853;1024;1022;861;1829
1049.56146;6;4;4294967283;1031;1002;1004;853;1023;1020;861;1829
1050.062899;6;4;4294967290;1031;1002;1004;853;1023;1022;862;1830
1050.56238;6;5;4294967278;1031;1002;1004;853;1023;1023;862;1828
1051.062117;6;4;4294967290;1031;1001;1004;853;1024;1022;860;1829
1051.561961;5;4;4294967277;1031;1003;1004;853;1023;1023;862;1830
1052.062463;6;4;4294967291;1031;1002;1004;853;1023;1022;862;1829
1052.564475;6;4;4294967279;1031;1002;1004;852;1023;1023;862;1829
1053.061871;5;5;4294967278;1030;1002;1005;852;1023;1022;862;1827
1053.562442;5;4;4294967289;1031;1002;1004;853;1023;1022;859;1827
1054.062438;5;5;4294967278;1031;1003;1004;853;1024;1023;862;1827
1054.561475;5;4;4294967285;1031;1003;1004;854;1023;1022;863;1830
1055.061799;5;4;4294967279;1031;1004;1005;852;1023;1023;862;1830
1055.561666;5;4;4294967289;1030;1003;1004;853;1023;1023;862;1826
1056.059907;6;4;4294967290;1031;1002;1005;853;1023;1022;862;1830
1056.561802;6;4;4294967289;1031;1002;1004;854;1023;1022;862;1827
1057.061734;5;4;4294967276;1031;1002;1005;855;1023;1023;861;1827
1057.562166;5;5;4294967283;1031;1003;1005;853;1022;1023;862;1828
1058.059641;5;4;4294967289;1031;1003;1005;853;1023;1022;861;1826
1058.562659;4;4;4294967285;1031;1003;1005;853;1023;1023;862;1827
1059.061714;5;4;4294967285;1031;1003;1004;854;1023;1023;861;1828
1059.562167;5;4;4294967280;1032;1004;1006;854;1023;1023;862;1828
1060.062788;5;5;4294967286;1031;1003;1006;853;1023;1023;862;1827
1060.561728;5;4;4294967286;1031;1003;1005;854;1024;1018;862;1828
1061.062553;5;4;4294967289;1031;1003;1006;853;1023;1022;863;1828
1061.562027;5;5;4294967286;1031;1003;1005;853;1023;1023;862;1828
1062.06248;5;4;4294967287;1031;1004;1005;853;1024;1022;862;1827
1062.561297;5;5;4294967291;1031;1003;1005;853;1023;1022;862;1828
1063.062017;6;4;4294967290;1031;1003;1006;851;1023;1023;863;1828
1063.561795;6;5;4294967273;1031;1003;1005;854;1022;1023;862;1827
1064.062844;5;4;4294967284;1031;1004;1005;853;1023;1022;863;1828
1064.563016;4;4;4294967291;1031;1003;1006;854;1022;1022;862;1828
1065.061982;5;4;4294967288;1030;1004;1001;854;1024;1023;863;1829
1065.561451;4;5;4294967285;1032;1003;1005;853;1023;1022;862;1828
1066.062669;5;4;4294967289;1032;1003;1005;855;1023;1023;862;1829
1066.561862;5;4;4294967292;1032;1003;1005;853;1023;1022;862;1827
1067.061916;5;5;4294967286;1032;1003;1006;854;1022;1022;862;1828
1067.561683;5;4;4294967285;1032;1003;1005;854;1023;1022;862;1830
1068.062169;4;4;4294967285;1032;1003;1005;854;1023;1022;862;1827
1068.561629;4;4;4294967289;1031;1004;1004;853;1025;1023;863;1825
1069.062529;5;3;4294967289;1032;1004;1006;854;1023;1023;862;1827
1069.562049;4;4;4294967284;1031;1004;1005;854;1024;1022;862;1828
1070.062518;5;5;4294967285;1032;1004;1006;854;1023;1022;862;1827
1070.562244;4;5;4294967287;1032;1003;1007;853;1023;1023;862;1827
1071.062246;4;4;4294967287;1032;1004;1006;854;1019;1023;862;1827
1071.561806;4;4;4294967285;1032;1004;1006;853;1023;1022;863;1829
1072.062562;4;5;4294967275;1032;1005;1006;854;1023;1023;862;1825
1072.562769;5;4;4294967287;1032;1004;1006;854;1024;1023;862;1828
1073.062332;4;4;4294967285;1032;1005;1006;853;1023;1022;862;1827
1073.562267;3;5;4294967278;1031;1005;1006;853;1023;1023;862;1828
1074.062746;5;4;4294967278;1031;1005;1006;854;1023;1023;862;1828
1074.562531;5;4;4294967292;1032;1005;1007;853;1021;1023;861;1830
1075.061418;4;4;4294967287;1032;1004;1007;854;1023;1021;862;1829
1075.562035;4;4;4294967277;1032;1005;1006;854;1023;1026;861;1826
1076.06162;4;4;4294967283;1031;1005;1006;854;1024;1023;862;1828
1076.562541;4;4;4294967278;1032;1005;1006;854;1023;1025;861;1829
1077.06165;4;3;4294967275;1032;1006;1007;855;1023;1022;862;1828
1077.561741;5;3;4294967290;1033;1006;1007;854;1024;1023;862;1828
1078.061703;4;4;4294967290;1031;1014;1006;854;1025;1022;862;1829
1078.562221;5;4;4294967288;1032;1006;1007;855;1023;1023;863;1828
1079.061711;3;5;4294967286;1031;1006;1006;854;1024;1024;863;1827
1079.562044;5;3;4294967286;1031;1006;1007;854;1024;1023;862;1829
1080.062064;4;4;4294967287;1032;1007;1008;855;1024;1023;862;1829
1080.562367;4;4;4294967284;1033;1007;1007;855;1024;1023;862;1827
1081.062063;3;5;4294967290;1032;1006;1005;855;1024;1023;862;1828
1081.561346;5;3;4294967280;1031;1007;1008;854;1024;1023;862;1827
1082.062572;4;3;4294967281;1031;1005;1007;855;1024;1023;862;1827
1082.562376;5;4;4294967285;1031;1006;1008;854;1024;1023;862;1828
1083.061762;4;4;4294967291;1031;1008;1008;854;1024;1023;862;1827
1083.561852;4;4;4294967283;1032;1006;1009;855;1023;1023;862;1826
1084.062416;5;3;4294967288;1031;1007;1008;854;1024;1024;861;1827
1084.562415;4;4;4294967289;1032;1006;1008;857;1024;1023;863;1828
1085.062383;5;4;4294967289;1031;1007;1005;854;1025;1023;862;1829
1085.562542;3;3;4294967287;1032;1008;1009;855;1024;1023;862;1829
1086.063279;4;4;4294967279;1033;1009;1009;855;1025;1024;863;1826
1086.561866;4;4;4294967284;1031;1008;1009;854;1024;1023;862;1831
1087.061854;4;5;4294967273;1031;1009;1009;854;1024;1024;862;1826
1087.563688;4;4;4294967274;1032;1008;1008;854;1028;1023;863;1830
1088.061555;4;3;4294967280;1030;1009;1009;855;1025;1024;862;1827
1088.562217;4;4;4294967285;1031;1009;1010;854;1025;1023;863;1833
1089.061811;3;4;4294967277;1031;1009;1009;855;1025;1023;862;1827
1089.562493;3;3;4294967289;1031;1008;1008;854;1024;1023;862;1828
1090.063298;4;2;4294967277;1031;1009;1010;855;1025;1024;862;1827
1090.561724;4;4;4294967287;1031;1010;1009;854;1024;1023;862;1828
1091.061856;3;4;4294967282;1031;1009;1009;855;1024;1023;862;1830
1091.562597;2;4;4294967292;1031;1009;1010;855;1025;1024;862;1826
1092.062343;2;3;4294967285;1032;1010;1010;855;1024;1023;862;1829
1092.562893;4;4;4294967288;1032;1010;1010;855;1019;1023;862;1827
1093.062726;2;4;4294967289;1031;1010;1010;855;1025;1023;862;1827
1093.560732;3;5;4294967294;1032;1010;1010;855;1026;1024;863;1829
1094.061982;4;3;4294967287;1032;1010;1011;854;1024;1024;864;1829
1094.561578;4;3;4294967278;1031;1009;1011;855;1024;1023;862;1828
1095.060987;4;3;4294967279;1032;1010;1011;856;1024;1024;861;1827
1095.561298;4;3;4294967274;1031;1010;1011;855;1024;1024;862;1827
1096.06199;4;3;4294967292;1032;1010;1012;855;1026;1024;862;1827
1096.562327;4;4;4294967280;1032;1010;1011;855;1025;1023;862;1826
1097.061718;3;3;4294967285;1031;1011;1011;855;1025;1023;863;1826
1097.561783;3;4;4294967278;1031;1011;1011;855;1024;1024;862;1827
1098.060274;4;3;4294967279;1032;1011;1012;855;1025;1023;863;1828
1098.561703;4;4;4294967283;1031;1010;1012;854;1024;1024;863;1827
1099.06199;3;4;4294967278;1031;1010;1012;854;1026;1023;863;1827
1099.561407;3;3;4294967284;1031;1009;1011;855;1025;1024;863;1830
1100.061443;3;4;4294967280;1031;1010;1012;855;1024;1023;863;1828
1100.561756;3;3;4294967289;1031;1011;1013;855;1025;1024;863;1828
1101.061803;2;3;4294967277;1031;1010;1012;855;1025;1024;862;1828
1101.561826;3;3;4294967284;1031;1010;1012;855;1024;1024;863;1828
1102.076216;3;5;4294967283;1030;1010;1011;854;1026;1024;862;1830
1102.561677;3;3;4294967290;1031;1012;1012;855;1024;1023;863;1827
1103.061872;3;3;4294967290;1031;1011;1012;854;1024;1024;863;1829
1103.561941;4;4;4294967288;1032;1012;1012;855;1025;1024;863;1829
1104.061715;3;3;4294967287;1030;1011;1013;856;1025;1024;862;1828
1104.561706;2;3;4294967279;1031;1012;1012;855;1026;1023;863;1828
1105.063003;2;3;4294967289;1031;1012;1013;855;1024;1024;863;1829
1105.561834;3;4;4294967277;1031;1011;1012;855;1025;1023;862;1828
1106.062689;3;3;4294967282;1030;1012;1013;855;1020;1024;863;1829
1106.562475;2;4;4294967289;1030;1012;1013;856;1025;1024;862;1828
1107.062378;2;3;4294967277;1031;1013;1013;855;1025;1023;862;1829
1107.563377;3;3;4294967283;1032;1013;1013;856;1026;1024;863;1827
1108.063153;3;4;4294967277;1030;1013;1013;856;1026;1024;863;1829
1108.560805;3;3;4294967293;1027;1012;1014;855;1026;1024;862;1827
1109.062888;2;3;4294967284;1031;1013;1013;856;1026;1023;862;1827
1109.561814;3;4;4294967292;1031;1014;1013;855;1026;1023;863;1828
1110.062582;3;4;4294967279;1031;1014;1014;856;1027;1024;862;1827
1110.562654;2;2;4294967278;1032;1014;1013;855;1025;1022;863;1827
1111.062757;3;4;4294967281;1032;1014;1012;855;1026;1024;863;1829
1111.561552;2;3;4294967287;1032;1014;1013;856;1019;1024;863;1829
1112.062664;2;4;4294967289;1032;1014;1013;856;1026;1027;863;1827
1112.562968;2;3;4294967278;1031;1014;1013;856;1026;1024;863;1827
1113.061906;3;4;4294967289;1032;1013;1014;855;1026;1024;862;1830
1113.561527;2;3;4294967285;1031;1013;1013;855;1026;1024;863;1827
1114.062485;3;3;4294967292;1031;1013;1013;856;1025;1025;862;1828
1114.56261;3;4;4294967283;1032;1013;1013;856;1026;1025;858;1827
1115.061993;3;4;4294967282;1032;1014;1013;856;1026;1024;863;1828
1115.563349;2;4;4294967278;1032;1014;1014;856;1026;1025;862;1826
1116.061751;2;4;4294967288;1032;1013;1013;856;1026;1025;862;1828
1116.561626;3;3;4294967278;1031;1013;1014;855;1025;1024;863;1828
1117.062631;2;4;4294967283;1031;1013;1014;856;1027;1024;863;1828
1117.561526;2;2;4294967277;1031;1013;1014;856;1025;1024;862;1826
1118.0623;3;3;4294967288;1030;1013;1014;856;1025;1024;863;1828
1118.561648;2;3;4294967288;1031;1013;1015;856;1026;1025;863;1826
1119.061018;3;3;4294967282;1031;1012;1013;855;1026;1026;863;1827
1119.562571;2;3;4294967287;1031;1014;1013;857;1026;1025;862;1827
1120.062404;2;2;4294967287;1031;1013;1014;857;1025;1025;862;1830
1120.56274;2;3;4294967290;1031;1013;1014;856;1026;1024;863;1828
1121.062707;1;3;4294967291;1031;1014;1014;854;1025;1025;863;1827
1121.562216;3;4;4294967285;1028;1013;1014;856;1025;1025;863;1828
1122.060906;2;3;4294967282;1032;1012;1014;856;1025;1025;863;1828
1122.562011;2;3;4294967280;1031;1013;1015;855;1025;1024;863;1825
1123.062734;2;3;4294967290;1031;1014;1014;856;1026;1025;862;1829
1123.561621;3;3;4294967279;1032;1012;1014;856;1026;1024;862;1828
1124.062719;2;4;4294967278;1034;1013;1014;856;1026;1024;863;1828
1124.561976;3;3;4294967288;1031;1014;1014;855;1026;1025;862;1828
1125.062049;3;4;4294967287;1031;1014;1014;855;1024;1024;864;1826
1125.562906;3;3;4294967285;1031;1013;1010;856;1026;1026;863;1827
1126.061688;2;4;4294967283;1032;1014;1014;856;1025;1024;863;1828
1126.562016;2;3;4294967288;1032;1014;1015;856;1025;1025;863;1827
1127.063152;2;4;4294967285;1031;1014;1015;856;1025;1026;863;1828
1127.562394;2;3;4294967276;1031;1014;1015;856;1025;1025;862;1829
1128.062389;2;4;4294967279;1030;1015;1016;857;1025;1025;862;1828
1128.562257;2;3;4294967276;1031;1014;1016;856;1025;1024;862;1828
1129.061794;3;4;4294967281;1032;1013;1015;856;1025;1024;863;1827
1129.560744;2;3;4294967284;1029;1013;1015;856;1025;1026;863;1826
1130.061857;2;3;4294967289;1031;1014;1015;856;1025;1027;863;1830
1130.56232;2;3;4294967280;1030;1013;1015;856;1025;1025;863;1828
1131.062268;2;3;4294967291;1031;1014;1015;856;1025;1025;863;1827
1131.561744;2;2;4294967287;1032;1013;1015;856;1026;1025;862;1827
1132.061755;2;4;4294967287;1031;1014;1015;856;1026;1025;863;1825
1132.562496;2;3;4294967288;1031;1014;1016;857;1026;1024;863;1829
1133.062532;2;3;4294967289;1031;1014;1015;856;1025;1024;863;1827
1133.562375;2;3;4294967290;1031;1014;1015;857;1025;1024;863;1829
1134.062715;2;3;4294967282;1031;1014;1016;857;1025;1024;863;1827
1134.562409;3;3;4294967290;1030;1015;1015;857;1027;1025;862;1826
1135.063098;2;3;4294967277;1031;1015;1016;857;1026;1025;863;1827
1135.561973;3;3;4294967286;1031;1015;1016;856;1027;1026;863;1828
1136.060496;1;3;4294967276;1032;1015;1017;857;1025;1025;863;1832
1136.56215;1;3;4294967277;1031;1015;1016;856;1025;1025;863;1827
1137.061834;1;3;4294967290;1031;1014;1016;857;1026;1025;863;1827
1137.561302;2;3;4294967280;1034;1015;1016;856;1026;1025;863;1828
1138.062407;2;4;4294967290;1030;1016;1016;856;1025;1024;863;1826
1138.561948;1;4;4294967288;1031;1015;1017;857;1026;1026;863;1826
1139.06207;2;3;4294967271;1032;1015;1017;857;1027;1025;863;1828
1139.561656;2;3;4294967284;1032;1016;1017;856;1026;1025;862;1830
1140.061837;2;4;4294967277;1031;1017;1017;856;1026;1025;863;1827
1140.561595;2;3;4294967288;1031;1016;1017;856;1027;1026;863;1829
1141.063311;1;3;4294967288;1031;1017;1019;856;1027;1025;863;1830
1141.561736;1;4;4294967276;1031;1018;1016;857;1026;1025;863;1827
1142.061931;2;3;4294967291;1032;1018;1017;856;1027;1025;864;1827
1142.562471;1;3;4294967282;1031;1018;1017;856;1026;1025;863;1827
1143.06169;1;3;4294967290;1031;1017;1017;857;1027;1025;867;1829
1143.561558;2;4;4294967276;1034;1017;1017;856;1026;1025;862;1827
1144.062731;2;3;4294967283;1032;1017;1016;857;1026;1026;863;1829
1144.562288;2;3;4294967286;1031;1016;1017;856;1027;1025;863;1828
1145.062718;1;2;4294967279;1032;1016;1018;857;1026;1025;863;1827
1145.561371;1;3;4294967281;1032;1017;1018;857;1026;1025;863;1831
1146.061689;2;3;4294967281;1032;1016;1017;857;1026;1025;863;1827
1146.5609;1;4;4294967287;1031;1018;1018;855;1027;1026;863;1829
1147.061962;2;3;4294967281;1032;1018;1014;857;1026;1026;864;1828
1147.561734;1;4;4294967278;1031;1017;1018;857;1026;1025;863;1828
1148.062829;1;3;4294967281;1032;1017;1018;857;1027;1026;863;1827
1148.561396;2;3;4294967283;1031;1018;1019;857;1027;1025;863;1829
1149.06209;1;3;4294967282;1031;1018;1018;857;1028;1025;863;1830
1149.562374;2;3;4294967287;1031;1017;1018;857;1026;1026;863;1828
1150.062748;2;3;4294967284;1032;1018;1019;858;1027;1025;864;1830
1150.559916;2;3;4294967292;1032;1017;1018;858;1027;1026;861;1828
1151.062439;0;3;4294967280;1031;1018;1019;856;1027;1025;860;1828
1151.562705;2;3;4294967288;1031;1018;1018;856;1027;1026;863;1829
1152.062871;2;3;4294967292;1032;1018;1018;857;1026;1025;863;1829
1152.562753;1;4;4294967283;1031;1018;1018;856;1026;1027;863;1828
1153.063065;1;3;4294967290;1033;1018;1018;857;1026;1025;864;1829
1153.563028;1;2;4294967286;1032;1018;1018;857;1024;1026;863;1827
1154.063489;2;3;4294967285;1033;1019;1018;857;1026;1026;863;1829
1154.562752;1;4;4294967285;1032;1019;1019;857;1026;1025;869;1827
1155.063093;2;2;4294967278;1032;1019;1019;857;1026;1025;863;1823
1155.562737;2;3;4294967289;1032;1018;1018;858;1025;1026;863;1828
1156.062774;2;3;4294967292;1033;1018;1019;857;1026;1026;863;1829
1156.562561;1;4;4294967288;1031;1019;1019;858;1027;1025;862;1828
1157.062704;0;3;4294967278;1031;1019;1018;857;1027;1025;863;1826
1157.562342;1;2;4294967283;1032;1016;1019;857;1027;1027;863;1826
1158.063085;1;2;4294967283;1032;1018;1018;857;1026;1025;862;1828
1158.56262;2;4;4294967280;1032;1019;1018;858;1027;1025;862;1829
1159.064166;2;4;4294967288;1032;1019;1020;857;1027;1026;863;1827
1159.562545;1;2;4294967282;1032;1019;1019;857;1028;1027;863;1828
1160.063529;1;4;4294967277;1032;1019;1019;857;1026;1026;863;1828
1160.562885;1;3;4294967288;1032;1018;1019;857;1027;1026;863;1828
1161.063133;1;3;4294967293;1033;1018;1020;860;1027;1026;863;1828
1161.562211;1;2;4294967287;1031;1019;1019;858;1027;1026;864;1828
1162.063861;1;3;4294967290;1032;1019;1019;857;1028;1027;862;1828
1162.561903;1;3;4294967280;1031;1019;1020;858;1027;1026;863;1831
1163.061634;2;3;4294967283;1032;1020;1019;857;1027;1027;863;1827
1163.563203;1;3;4294967286;1031;1020;1020;857;1027;1025;863;1828
1164.063414;2;4;4294967283;1032;1019;1019;857;1026;1026;862;1828
1164.562446;2;3;4294967282;1032;1020;1019;857;1026;1026;863;1829
1165.063062;1;3;4294967289;1032;1020;1020;857;1027;1027;863;1826
1165.561916;2;3;4294967291;1031;1018;1020;858;1026;1026;863;1829
1166.064059;1;3;4294967278;1031;1020;1020;856;1027;1026;863;1825
1166.5623;0;3;4294967279;1032;1014;1020;857;1027;1026;863;1826
1167.063788;1;3;4294967278;1032;1019;1020;858;1027;1026;863;1826
1167.562779;1;3;4294967286;1031;1019;1020;858;1026;1026;863;1826
1168.061696;1;2;4294967282;1032;1020;1020;858;1028;1026;863;1828
1168.562725;1;2;4294967291;1031;1021;1020;858;1025;1027;863;1826
1169.063088;1;3;4294967286;1032;1022;1020;858;1027;1026;863;1828
1169.562765;0;3;4294967280;1034;1020;1021;857;1027;1027;863;1827
1170.062291;1;2;4294967278;1032;1020;1019;857;1027;1029;863;1827
1170.562655;0;3;4294967283;1031;1019;1020;857;1027;1026;863;1830
1171.062661;0;3;4294967292;1031;1020;1020;857;1028;1026;864;1829
1171.562739;0;3;4294967287;1032;1021;1021;857;1027;1027;863;1822
1172.061964;1;2;4294967277;1031;1022;1020;858;1027;1027;863;1830
1172.562315;0;3;4294967289;1031;1021;1021;857;1027;1027;863;1829
1173.06244;1;3;4294967286;1032;1022;1021;858;1027;1026;864;1828
1173.562998;1;3;4294967285;1032;1021;1021;858;1028;1027;863;1829
1174.062772;2;3;4294967291;1032;1021;1019;858;1028;1026;863;1829
